11.715852 45.000000 
11.715852 135.000000 
11.715852 225.000000 
11.715852 315.000000 
23.556464 22.500000 
23.556464 67.500000 
23.556464 112.500000 
23.556464 157.500000 
23.556464 202.500000 
23.556464 247.500000 
23.556464 292.500000 
23.556464 337.500000 
35.659088 15.000000 
35.659088 45.000000 
35.659088 75.000000 
35.659088 105.000000 
35.659088 135.000000 
35.659088 165.000000 
35.659088 195.000000 
35.659088 225.000000 
35.659088 255.000000 
35.659088 285.000000 
35.659088 315.000000 
35.659088 345.000000 
48.189685 11.250000 
48.189685 33.750000 
48.189685 56.250000 
48.189685 78.750000 
48.189685 101.250000 
48.189685 123.750000 
48.189685 146.250000 
48.189685 168.750000 
48.189685 191.250000 
48.189685 213.750000 
48.189685 236.250000 
48.189685 258.750000 
48.189685 281.250000 
48.189685 303.750000 
48.189685 326.250000 
48.189685 348.750000 
60.000000 0.000000 
60.000000 22.500000 
60.000000 45.000000 
60.000000 67.500000 
60.000000 90.000000 
60.000000 112.500000 
60.000000 135.000000 
60.000000 157.500000 
60.000000 180.000000 
60.000000 202.500000 
60.000000 225.000000 
60.000000 247.500000 
60.000000 270.000000 
60.000000 292.500000 
60.000000 315.000000 
60.000000 337.500000 
70.528779 11.250000 
70.528779 33.750000 
70.528779 56.250000 
70.528779 78.750000 
70.528779 101.250000 
70.528779 123.750000 
70.528779 146.250000 
70.528779 168.750000 
70.528779 191.250000 
70.528779 213.750000 
70.528779 236.250000 
70.528779 258.750000 
70.528779 281.250000 
70.528779 303.750000 
70.528779 326.250000 
70.528779 348.750000 
80.405932 0.000000 
80.405932 22.500000 
80.405932 45.000000 
80.405932 67.500000 
80.405932 90.000000 
80.405932 112.500000 
80.405932 135.000000 
80.405932 157.500000 
80.405932 180.000000 
80.405932 202.500000 
80.405932 225.000000 
80.405932 247.500000 
80.405932 270.000000 
80.405932 292.500000 
80.405932 315.000000 
80.405932 337.500000 
90.000000 11.250000 
90.000000 33.750000 
90.000000 56.250000 
90.000000 78.750000 
90.000000 101.250000 
90.000000 123.750000 
90.000000 146.250000 
90.000000 168.750000 
90.000000 191.250000 
90.000000 213.750000 
90.000000 236.250000 
90.000000 258.750000 
90.000000 281.250000 
90.000000 303.750000 
90.000000 326.250000 
90.000000 348.750000 
99.594068 0.000000 
99.594068 22.500000 
99.594068 45.000000 
99.594068 67.500000 
99.594068 90.000000 
99.594068 112.500000 
99.594068 135.000000 
99.594068 157.500000 
99.594068 180.000000 
99.594068 202.500000 
99.594068 225.000000 
99.594068 247.500000 
99.594068 270.000000 
99.594068 292.500000 
99.594068 315.000000 
99.594068 337.500000 
109.471221 11.250000 
109.471221 33.750000 
109.471221 56.250000 
109.471221 78.750000 
109.471221 101.250000 
109.471221 123.750000 
109.471221 146.250000 
109.471221 168.750000 
109.471221 191.250000 
109.471221 213.750000 
109.471221 236.250000 
109.471221 258.750000 
109.471221 281.250000 
109.471221 303.750000 
109.471221 326.250000 
109.471221 348.750000 
120.000000 0.000000 
120.000000 22.500000 
120.000000 45.000000 
120.000000 67.500000 
120.000000 90.000000 
120.000000 112.500000 
120.000000 135.000000 
120.000000 157.500000 
120.000000 180.000000 
120.000000 202.500000 
120.000000 225.000000 
120.000000 247.500000 
120.000000 270.000000 
120.000000 292.500000 
120.000000 315.000000 
120.000000 337.500000 
131.810315 11.250000 
131.810315 33.750000 
131.810315 56.250000 
131.810315 78.750000 
131.810315 101.250000 
131.810315 123.750000 
131.810315 146.250000 
131.810315 168.750000 
131.810315 191.250000 
131.810315 213.750000 
131.810315 236.250000 
131.810315 258.750000 
131.810315 281.250000 
131.810315 303.750000 
131.810315 326.250000 
131.810315 348.750000 
144.340912 15.000000 
144.340912 45.000000 
144.340912 75.000000 
144.340912 105.000000 
144.340912 135.000000 
144.340912 165.000000 
144.340912 195.000000 
144.340912 225.000000 
144.340912 255.000000 
144.340912 285.000000 
144.340912 315.000000 
144.340912 345.000000 
156.443536 22.500000 
156.443536 67.500000 
156.443536 112.500000 
156.443536 157.500000 
156.443536 202.500000 
156.443536 247.500000 
156.443536 292.500000 
156.443536 337.500000 
168.284148 45.000000 
168.284148 135.000000 
168.284148 225.000000 
168.284148 315.000000 
