0.036073 0.036073 0.998698 
-0.036073 0.036073 0.998698 
-0.036073 -0.036073 0.998698 
0.036073 -0.036073 0.998698 
0.094170 0.039007 0.994792 
0.039007 0.094170 0.994792 
-0.039007 0.094170 0.994792 
-0.094170 0.039007 0.994792 
-0.094170 -0.039007 0.994792 
-0.039007 -0.094170 0.994792 
0.039007 -0.094170 0.994792 
0.094170 -0.039007 0.994792 
0.147443 0.039507 0.988281 
0.107936 0.107936 0.988281 
0.039507 0.147443 0.988281 
-0.039507 0.147443 0.988281 
-0.107936 0.107936 0.988281 
-0.147443 0.039507 0.988281 
-0.147443 -0.039507 0.988281 
-0.107936 -0.107936 0.988281 
-0.039507 -0.147443 0.988281 
0.039507 -0.147443 0.988281 
0.107936 -0.107936 0.988281 
0.147443 -0.039507 0.988281 
0.199157 0.039615 0.979167 
0.168837 0.112813 0.979167 
0.112813 0.168837 0.979167 
0.039615 0.199157 0.979167 
-0.039615 0.199157 0.979167 
-0.112813 0.168837 0.979167 
-0.168837 0.112813 0.979167 
-0.199157 0.039615 0.979167 
-0.199157 -0.039615 0.979167 
-0.168837 -0.112813 0.979167 
-0.112813 -0.168837 0.979167 
-0.039615 -0.199157 0.979167 
0.039615 -0.199157 0.979167 
0.112813 -0.168837 0.979167 
0.168837 -0.112813 0.979167 
0.199157 -0.039615 0.979167 
0.249954 0.039589 0.967448 
0.225487 0.114891 0.967448 
0.178948 0.178948 0.967448 
0.114891 0.225487 0.967448 
0.039589 0.249954 0.967448 
-0.039589 0.249954 0.967448 
-0.114891 0.225487 0.967448 
-0.178948 0.178948 0.967448 
-0.225487 0.114891 0.967448 
-0.249954 0.039589 0.967448 
-0.249954 -0.039589 0.967448 
-0.225487 -0.114891 0.967448 
-0.178948 -0.178948 0.967448 
-0.114891 -0.225487 0.967448 
-0.039589 -0.249954 0.967448 
0.039589 -0.249954 0.967448 
0.114891 -0.225487 0.967448 
0.178948 -0.178948 0.967448 
0.225487 -0.114891 0.967448 
0.249954 -0.039589 0.967448 
0.299988 0.039494 0.953125 
0.279545 0.115791 0.953125 
0.240050 0.184197 0.953125 
0.184197 0.240050 0.953125 
0.115791 0.279545 0.953125 
0.039494 0.299988 0.953125 
-0.039494 0.299988 0.953125 
-0.115791 0.279545 0.953125 
-0.184197 0.240050 0.953125 
-0.240050 0.184197 0.953125 
-0.279545 0.115791 0.953125 
-0.299988 0.039494 0.953125 
-0.299988 -0.039494 0.953125 
-0.279545 -0.115791 0.953125 
-0.240050 -0.184197 0.953125 
-0.184197 -0.240050 0.953125 
-0.115791 -0.279545 0.953125 
-0.039494 -0.299988 0.953125 
0.039494 -0.299988 0.953125 
0.115791 -0.279545 0.953125 
0.184197 -0.240050 0.953125 
0.240050 -0.184197 0.953125 
0.279545 -0.115791 0.953125 
0.299988 -0.039494 0.953125 
0.349263 0.039353 0.936198 
0.331750 0.116084 0.936198 
0.297601 0.186995 0.936198 
0.248529 0.248529 0.936198 
0.186995 0.297601 0.936198 
0.116084 0.331750 0.936198 
0.039353 0.349263 0.936198 
-0.039353 0.349263 0.936198 
-0.116084 0.331750 0.936198 
-0.186995 0.297601 0.936198 
-0.248529 0.248529 0.936198 
-0.297601 0.186995 0.936198 
-0.331750 0.116084 0.936198 
-0.349263 0.039353 0.936198 
-0.349263 -0.039353 0.936198 
-0.331750 -0.116084 0.936198 
-0.297601 -0.186995 0.936198 
-0.248529 -0.248529 0.936198 
-0.186995 -0.297601 0.936198 
-0.116084 -0.331750 0.936198 
-0.039353 -0.349263 0.936198 
0.039353 -0.349263 0.936198 
0.116084 -0.331750 0.936198 
0.186995 -0.297601 0.936198 
0.248529 -0.248529 0.936198 
0.297601 -0.186995 0.936198 
0.331750 -0.116084 0.936198 
0.349263 -0.039353 0.936198 
0.397728 0.039173 0.916667 
0.382444 0.116013 0.916667 
0.352462 0.188395 0.916667 
0.308936 0.253537 0.916667 
0.253537 0.308936 0.916667 
0.188395 0.352462 0.916667 
0.116013 0.382444 0.916667 
0.039173 0.397728 0.916667 
-0.039173 0.397728 0.916667 
-0.116013 0.382444 0.916667 
-0.188395 0.352462 0.916667 
-0.253537 0.308936 0.916667 
-0.308936 0.253537 0.916667 
-0.352462 0.188395 0.916667 
-0.382444 0.116013 0.916667 
-0.397728 0.039173 0.916667 
-0.397728 -0.039173 0.916667 
-0.382444 -0.116013 0.916667 
-0.352462 -0.188395 0.916667 
-0.308936 -0.253537 0.916667 
-0.253537 -0.308936 0.916667 
-0.188395 -0.352462 0.916667 
-0.116013 -0.382444 0.916667 
-0.039173 -0.397728 0.916667 
0.039173 -0.397728 0.916667 
0.116013 -0.382444 0.916667 
0.188395 -0.352462 0.916667 
0.253537 -0.308936 0.916667 
0.308936 -0.253537 0.916667 
0.352462 -0.188395 0.916667 
0.382444 -0.116013 0.916667 
0.397728 -0.039173 0.916667 
0.445304 0.038959 0.894531 
