0.009021 0.009021 0.999919 
-0.009021 0.009021 0.999919 
-0.009021 -0.009021 0.999919 
0.009021 -0.009021 0.999919 
0.023571 0.009764 0.999674 
0.009764 0.023571 0.999674 
-0.009764 0.023571 0.999674 
-0.023571 0.009764 0.999674 
-0.023571 -0.009764 0.999674 
-0.009764 -0.023571 0.999674 
0.009764 -0.023571 0.999674 
0.023571 -0.009764 0.999674 
0.036962 0.009904 0.999268 
0.027058 0.027058 0.999268 
0.009904 0.036962 0.999268 
-0.009904 0.036962 0.999268 
-0.027058 0.027058 0.999268 
-0.036962 0.009904 0.999268 
-0.036962 -0.009904 0.999268 
-0.027058 -0.027058 0.999268 
-0.009904 -0.036962 0.999268 
0.009904 -0.036962 0.999268 
0.027058 -0.027058 0.999268 
0.036962 -0.009904 0.999268 
0.050034 0.009952 0.998698 
0.042417 0.028342 0.998698 
0.028342 0.042417 0.998698 
0.009952 0.050034 0.998698 
-0.009952 0.050034 0.998698 
-0.028342 0.042417 0.998698 
-0.042417 0.028342 0.998698 
-0.050034 0.009952 0.998698 
-0.050034 -0.009952 0.998698 
-0.042417 -0.028342 0.998698 
-0.028342 -0.042417 0.998698 
-0.009952 -0.050034 0.998698 
0.009952 -0.050034 0.998698 
0.028342 -0.042417 0.998698 
0.042417 -0.028342 0.998698 
0.050034 -0.009952 0.998698 
0.062971 0.009974 0.997965 
0.056807 0.028945 0.997965 
0.045083 0.045083 0.997965 
0.028945 0.056807 0.997965 
0.009974 0.062971 0.997965 
-0.009974 0.062971 0.997965 
-0.028945 0.056807 0.997965 
-0.045083 0.045083 0.997965 
-0.056807 0.028945 0.997965 
-0.062971 0.009974 0.997965 
-0.062971 -0.009974 0.997965 
-0.056807 -0.028945 0.997965 
-0.045083 -0.045083 0.997965 
-0.028945 -0.056807 0.997965 
-0.009974 -0.062971 0.997965 
0.009974 -0.062971 0.997965 
0.028945 -0.056807 0.997965 
0.045083 -0.045083 0.997965 
0.056807 -0.028945 0.997965 
0.062971 -0.009974 0.997965 
0.075836 0.009984 0.997070 
0.070668 0.029272 0.997070 
0.060684 0.046564 0.997070 
0.046564 0.060684 0.997070 
0.029272 0.070668 0.997070 
0.009984 0.075836 0.997070 
-0.009984 0.075836 0.997070 
-0.029272 0.070668 0.997070 
-0.046564 0.060684 0.997070 
-0.060684 0.046564 0.997070 
-0.070668 0.029272 0.997070 
-0.075836 0.009984 0.997070 
-0.075836 -0.009984 0.997070 
-0.070668 -0.029272 0.997070 
-0.060684 -0.046564 0.997070 
-0.046564 -0.060684 0.997070 
-0.029272 -0.070668 0.997070 
-0.009984 -0.075836 0.997070 
0.009984 -0.075836 0.997070 
0.029272 -0.070668 0.997070 
0.046564 -0.060684 0.997070 
0.060684 -0.046564 0.997070 
0.070668 -0.029272 0.997070 
0.075836 -0.009984 0.997070 
0.088654 0.009989 0.996012 
0.084209 0.029466 0.996012 
