2.924180 45.000000 
2.924180 135.000000 
2.924180 225.000000 
2.924180 315.000000 
5.850267 22.500000 
5.850267 67.500000 
5.850267 112.500000 
5.850267 157.500000 
5.850267 202.500000 
5.850267 247.500000 
5.850267 292.500000 
5.850267 337.500000 
8.780178 15.000000 
8.780178 45.000000 
8.780178 75.000000 
8.780178 105.000000 
8.780178 135.000000 
8.780178 165.000000 
8.780178 195.000000 
8.780178 225.000000 
8.780178 255.000000 
8.780178 285.000000 
8.780178 315.000000 
8.780178 345.000000 
11.715852 11.250000 
11.715852 33.750000 
11.715852 56.250000 
11.715852 78.750000 
11.715852 101.250000 
11.715852 123.750000 
11.715852 146.250000 
11.715852 168.750000 
11.715852 191.250000 
11.715852 213.750000 
11.715852 236.250000 
11.715852 258.750000 
11.715852 281.250000 
11.715852 303.750000 
11.715852 326.250000 
11.715852 348.750000 
14.659266 9.000000 
14.659266 27.000000 
14.659266 45.000000 
14.659266 63.000000 
14.659266 81.000000 
14.659266 99.000000 
14.659266 117.000000 
14.659266 135.000000 
14.659266 153.000000 
14.659266 171.000000 
14.659266 189.000000 
14.659266 207.000000 
14.659266 225.000000 
14.659266 243.000000 
14.659266 261.000000 
14.659266 279.000000 
14.659266 297.000000 
14.659266 315.000000 
14.659266 333.000000 
14.659266 351.000000 
17.612439 7.500000 
17.612439 22.500000 
17.612439 37.500000 
17.612439 52.500000 
17.612439 67.500000 
17.612439 82.500000 
17.612439 97.500000 
17.612439 112.500000 
17.612439 127.500000 
17.612439 142.500000 
17.612439 157.500000 
17.612439 172.500000 
17.612439 187.500000 
17.612439 202.500000 
17.612439 217.500000 
17.612439 232.500000 
17.612439 247.500000 
17.612439 262.500000 
17.612439 277.500000 
17.612439 292.500000 
17.612439 307.500000 
17.612439 322.500000 
17.612439 337.500000 
17.612439 352.500000 
20.577454 6.428571 
20.577454 19.285714 
20.577454 32.142857 
20.577454 45.000000 
20.577454 57.857143 
20.577454 70.714286 
20.577454 83.571429 
20.577454 96.428571 
20.577454 109.285714 
20.577454 122.142857 
20.577454 135.000000 
20.577454 147.857143 
20.577454 160.714286 
20.577454 173.571429 
20.577454 186.428571 
20.577454 199.285714 
20.577454 212.142857 
20.577454 225.000000 
20.577454 237.857143 
20.577454 250.714286 
20.577454 263.571429 
20.577454 276.428571 
20.577454 289.285714 
20.577454 302.142857 
20.577454 315.000000 
20.577454 327.857143 
20.577454 340.714286 
20.577454 353.571429 
23.556464 5.625000 
23.556464 16.875000 
23.556464 28.125000 
23.556464 39.375000 
23.556464 50.625000 
23.556464 61.875000 
23.556464 73.125000 
23.556464 84.375000 
23.556464 95.625000 
23.556464 106.875000 
23.556464 118.125000 
23.556464 129.375000 
23.556464 140.625000 
23.556464 151.875000 
23.556464 163.125000 
23.556464 174.375000 
23.556464 185.625000 
23.556464 196.875000 
23.556464 208.125000 
23.556464 219.375000 
23.556464 230.625000 
23.556464 241.875000 
23.556464 253.125000 
23.556464 264.375000 
23.556464 275.625000 
23.556464 286.875000 
23.556464 298.125000 
23.556464 309.375000 
23.556464 320.625000 
23.556464 331.875000 
23.556464 343.125000 
23.556464 354.375000 
26.551716 5.000000 
26.551716 15.000000 
26.551716 25.000000 
26.551716 35.000000 
26.551716 45.000000 
26.551716 55.000000 
26.551716 65.000000 
26.551716 75.000000 
26.551716 85.000000 
26.551716 95.000000 
26.551716 105.000000 
26.551716 115.000000 
26.551716 125.000000 
26.551716 135.000000 
26.551716 145.000000 
26.551716 155.000000 
26.551716 165.000000 
26.551716 175.000000 
26.551716 185.000000 
26.551716 195.000000 
26.551716 205.000000 
26.551716 215.000000 
26.551716 225.000000 
26.551716 235.000000 
26.551716 245.000000 
26.551716 255.000000 
26.551716 265.000000 
26.551716 275.000000 
26.551716 285.000000 
26.551716 295.000000 
26.551716 305.000000 
26.551716 315.000000 
26.551716 325.000000 
26.551716 335.000000 
26.551716 345.000000 
26.551716 355.000000 
29.565561 4.500000 
29.565561 13.500000 
29.565561 22.500000 
29.565561 31.500000 
29.565561 40.500000 
29.565561 49.500000 
29.565561 58.500000 
29.565561 67.500000 
29.565561 76.500000 
29.565561 85.500000 
29.565561 94.500000 
29.565561 103.500000 
29.565561 112.500000 
29.565561 121.500000 
29.565561 130.500000 
29.565561 139.500000 
29.565561 148.500000 
29.565561 157.500000 
29.565561 166.500000 
29.565561 175.500000 
29.565561 184.500000 
29.565561 193.500000 
29.565561 202.500000 
29.565561 211.500000 
29.565561 220.500000 
29.565561 229.500000 
29.565561 238.500000 
29.565561 247.500000 
29.565561 256.500000 
29.565561 265.500000 
29.565561 274.500000 
29.565561 283.500000 
29.565561 292.500000 
29.565561 301.500000 
29.565561 310.500000 
29.565561 319.500000 
29.565561 328.500000 
29.565561 337.500000 
29.565561 346.500000 
29.565561 355.500000 
32.600476 4.090909 
32.600476 12.272727 
32.600476 20.454545 
32.600476 28.636364 
32.600476 36.818182 
32.600476 45.000000 
32.600476 53.181818 
32.600476 61.363636 
32.600476 69.545455 
32.600476 77.727273 
32.600476 85.909091 
32.600476 94.090909 
32.600476 102.272727 
32.600476 110.454545 
32.600476 118.636364 
32.600476 126.818182 
32.600476 135.000000 
32.600476 143.181818 
32.600476 151.363636 
32.600476 159.545455 
32.600476 167.727273 
32.600476 175.909091 
32.600476 184.090909 
32.600476 192.272727 
32.600476 200.454545 
32.600476 208.636364 
32.600476 216.818182 
